place_id,지점명,lat,lng,nearest_station
1113384749,동양미래대점,37.5000954582478,126.867221337567,구일역
1320051621,양천향교점,37.5686268557028,126.839288211879,양천향교역
1588254549,,37.4857830326052,127.12008969917,문정역
1601981946,송정역점,37.5608166890733,126.809945749117,송정역
1161335521,,37.5590782539114,126.936031317181,신촌역
1126343564,연신내점,37.6192360457869,126.918977990962,연신내역
1632711633,성신여대점,37.5916021412138,127.017697549565,성신여대입구(돈암)역
1516484705,삼거리점,37.514288340194,126.919374359354,신길역
1308648776,성수점,37.5460907915718,127.054112733257,성수역
1972585179,,37.4837056225976,126.929436102548,신림역
1189283598,신도림점,37.5049668526655,126.890623799341,신도림역
1120915524,종로평창점,37.6048607982193,126.964768492308,홍제역
1831537710,홍제점,37.5906004565507,126.946953355238,홍제역
1456505357,홍대점,37.5505991589255,126.920082157805,상수역
1765329714,길동점,37.5369848644999,127.138569198694,길동역
1005671374,당산점,37.5349707827803,126.9014756037,당산역
1109103798,오거리점,37.5888874824481,126.91441400761,새절(신사)역
1654545522,영등포점,37.5176056521633,126.909190336751,영등포역
1151197342,충정로역점,37.5586849982074,126.965175051303,충정로(경기대입구)역
1480935223,등촌역점,37.5488119774785,126.866648367973,등촌역
1294998541,구청점,37.5526141131673,126.851488266646,가양역
1164697805,오목교점,37.524889829564,126.874315727105,오목교(목동운동장앞)역
1460937600,자이점,37.6150034054531,127.078049911879,태릉입구역
1826878021,,37.5148774863964,127.109820488336,몽촌토성(평화의문)역
1035417750,구로디지털단지점,37.4839913515492,126.900751127938,구로디지털단지역
1778168403,화곡점,37.5423861595893,126.843259666149,화곡역
1269875819,응암점,37.6012096852962,126.92259865912,역촌역
1058646920,천호점,37.5400335347348,127.127655867536,천호(풍납토성)역
1754035019,종로점,37.5692579390109,126.985567732937,종각역
1538729455,마곡나루역,37.5678893675651,126.827461226472,마곡나루역
1160722316,건대점,37.5412627441633,127.068898196838,건대입구역
1117014686,구청점,37.5645518603248,126.9030552345,마포구청역
1390537313,,37.5186838225239,127.021198277901,신사역
1516621298,구청점,37.2597054822986,127.044054637859,매탄권선역
1479645620,은계점,37.4359329208959,126.80174231903,신천역
1384001087,평내호평역점,37.654704977253,127.245719880238,평내호평역
1866157196,탑동점,37.268613314708,126.974903486039,화서역
1821667598,서현점,37.3859901772794,127.125293967665,서현역
1326207551,용인역북점,37.2316432043738,127.186655620565,명지대역
1119031588,,37.2523548416823,127.075927122121,영통역
1548256786,백석점,37.6446982952196,126.788486900155,백석역
1736872254,,36.9882401860057,126.845763132964,서정리역
1504742739,용인보정점,37.3198702410319,127.109660214903,죽전역
1021328867,야당점,37.7158596126456,126.761302931415,야당역
1005285987,산본역점,37.3596644854389,126.932871035193,산본역
2035205067,,37.38228465196,126.80077710278,시흥시청역
1878005111,수원대점,37.2144702651746,126.978898400917,오목천역
1206922924,오산궐동점,37.1583058349028,127.054701957842,오산대역
1473086261,구래점,37.6436021848696,126.623436321819,구래역
1649261391,화정점,37.6323696645225,126.831243412251,화정역
1636872723,,37.3109438174826,126.831423032979,중앙역
2075104976,금정역점,37.3713558789002,126.942513244688,금정역
1609455973,스타점,37.6637034272036,126.766434215964,정발산역
1176057446,호매실점,37.2720529705995,126.942442260887,오목천역
1067019539,김포라베니체점,37.6394946528046,126.678577596093,장기역
1786518367,성균관대역점,37.2971931956043,126.970224683155,성균관대역
1589643697,송내역점,37.4891347088336,126.752460265942,송내역
1689318282,영천점,37.2054890781619,127.11275004778,동탄역
1793190651,금촌점,37.757882892547,126.771472027893,금릉역
1246713796,김포걸포점,37.6330305918649,126.701036956446,걸포북변역
1464102670,중동점,37.4986969788042,126.776357999387,신중동역
1955908512,구청점,37.2803932217207,127.112455747573,신갈역
1203012249,호수공원점,37.1687295946038,127.109013588057,동탄역
1302373002,수지구청점,37.3251166501968,127.096568627837,수지구청역
1520786739,수원망포역점,37.2466966846554,127.059465789208,망포역
1987203694,마을점,37.712623555394,126.719657199474,운정역
1795457581,인덕원역점,37.4013713636096,126.975356221959,인덕원역
1010789905,,37.0376964539247,127.034832861504,서정리역
1187925231,파주문산점,37.8670758971672,126.784250203737,문산역
1877974128,,37.2585770766404,127.017461519349,매교역
1118110136,화서점,37.280653849986,126.997496714494,화서역
1687464008,,37.1154309640656,126.911529363144,진위역
1106422894,병점점,37.2136629114819,127.041583113148,병점역
1951767302,목감역점,37.3828324047649,126.862810219422,광명역
1015428518,원흥점,37.6494515640143,126.873902144931,원흥역
1576018495,,37.7293829198776,126.735838240826,운정역
1325790626,정왕점,37.3539193430361,126.723999011973,오이도역
1369695595,시흥능곡역점,37.3694550841865,126.806816950779,시흥능곡역
1263698440,의정부역점,37.7386965214783,127.048772905428,의정부역
1657568318,야탑역점,37.4122766240537,127.130240093962,야탑역
1074672431,오목천점,37.2402831574166,126.969198969524,오목천역
1264429310,직영점,37.3993579616418,126.923552126938,안양역
1416373307,,37.6639096296992,126.889166955803,삼송역
1939572336,,37.2637453525744,127.034395568248,수원시청역
2025246783,호매실수자인점,37.2656784911712,126.953585653157,오목천역
1231349340,마장점,37.2515125805578,127.355351522305,이천역
1020139895,풍무점,37.607012473026,126.724187716701,풍무역
1314343135,역곡점,37.4855487803274,126.811029817602,역곡역
1144831833,,37.4877150063439,126.781863372819,부천역
1548169996,동백점,37.2770681577639,127.152862256676,어정역
1769471357,수원고색역점,37.2489079543065,126.977119203092,고색역
1904029520,,37.1469233213287,127.075067434801,오산역
1976292314,모란점,37.4324492395561,127.131291927706,모란역
1284647505,,37.5237671333246,126.804123319174,원종역
1875835175,목동로데오점,37.5265624,126.8626309,목동역
1265782586,신정네거리역점,37.5204212018935,126.851337167736,신정네거리역
1195530733,사당역점,37.4781030407453,126.982091832167,사당역
1494938619,교대역점,37.4923947,127.0130463,교대(법원.검찰청)역
1215140348,발산역점,37.5597121,126.8348083,발산역
1249032365,마곡역점,37.5590342941861,126.828636069523,마곡역
1418180719,광명역점,37.4190116846553,126.882615259251,광명역
1473371787,한대앞역점,37.308654738481,126.85124750668,한대앞역
1175386565,미금점,37.3478014419507,127.110479563949,미금역
